,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,11.0,7.0,7.0,7.0,2.0,2.0,11.0,21.0,5.0,2.0,19.0,19.0,0.7818181818181819,0.8,2
1,2,11.0,4.0,8.0,5.0,6.0,1.0,15.0,22.0,7.0,5.0,18.0,16.0,0.7272727272727273,0.7636363636363637,2
2,3,8.0,5.0,6.0,7.0,4.0,2.0,14.0,23.0,5.0,3.0,17.0,25.0,0.8545454545454545,0.9454545454545454,2
3,4,14.0,2.0,15.0,5.0,7.0,3.0,10.0,23.0,7.0,3.0,16.0,13.0,0.5454545454545454,0.7818181818181817,2
4,5,13.0,4.0,3.0,11.0,5.0,4.0,15.0,18.0,3.0,2.0,22.0,17.0,0.9636363636363636,1.8727272727272726,2
5,6,15.0,1.0,6.0,8.0,2.0,3.0,8.0,19.0,8.0,3.0,21.0,20.0,0.9272727272727272,1.9090909090909092,2
6,7,9.0,4.0,11.0,8.0,4.0,6.0,11.0,21.0,4.0,3.0,17.0,21.0,0.7636363636363637,1.018181818181818,2
7,8,9.0,6.0,5.0,6.0,5.0,4.0,9.0,30.0,10.0,4.0,24.0,16.0,0.4,1.3272727272727272,2
8,9,15.0,4.0,5.0,7.0,4.0,5.0,11.0,26.0,8.0,4.0,18.0,13.0,0.32727272727272727,1.0727272727272728,2
9,10,10.0,6.0,7.0,3.0,7.0,3.0,10.0,29.0,6.0,5.0,17.0,23.0,0.4727272727272727,0.8181818181818181,2
10,11,13.0,8.0,13.0,5.0,4.0,1.0,12.0,21.0,3.0,3.0,13.0,21.0,0.8909090909090909,1.6181818181818182,2
11,12,6.0,7.0,9.0,5.0,3.0,5.0,10.0,29.0,7.0,7.0,22.0,16.0,0.41818181818181815,0.8363636363636363,2
12,13,12.0,0.0,10.0,4.0,5.0,4.0,11.0,23.0,8.0,5.0,15.0,21.0,0.6909090909090909,1.4727272727272727,2
13,14,9.0,8.0,11.0,8.0,5.0,3.0,11.0,32.0,6.0,7.0,15.0,13.0,0.09090909090909091,1.0545454545454545,2
14,15,16.0,5.0,6.0,3.0,5.0,5.0,10.0,27.0,5.0,4.0,17.0,21.0,0.6,1.309090909090909,2
15,16,8.0,4.0,11.0,4.0,3.0,6.0,7.0,23.0,5.0,3.0,16.0,25.0,0.7454545454545455,1.2,2
16,17,7.0,4.0,12.0,7.0,5.0,2.0,17.0,18.0,1.0,4.0,16.0,22.0,0.9818181818181818,1.8181818181818181,2
17,18,14.0,3.0,10.0,3.0,4.0,4.0,10.0,21.0,5.0,3.0,20.0,19.0,0.8181818181818182,1.490909090909091,2
18,19,12.0,4.0,7.0,10.0,1.0,4.0,8.0,22.0,7.0,2.0,18.0,23.0,0.8,0.9090909090909092,2
19,20,14.0,3.0,8.0,4.0,3.0,6.0,15.0,22.0,6.0,2.0,18.0,14.0,0.6727272727272727,0.8909090909090909,2
20,21,9.0,4.0,12.0,10.0,7.0,3.0,9.0,24.0,5.0,3.0,13.0,20.0,0.6181818181818182,0.9090909090909091,2
21,22,11.0,6.0,8.0,5.0,5.0,3.0,11.0,27.0,7.0,3.0,13.0,24.0,0.5272727272727272,1.3272727272727272,2
22,23,13.0,11.0,11.0,6.0,5.0,2.0,9.0,30.0,8.0,2.0,17.0,13.0,0.18181818181818182,0.6181818181818182,2
23,24,6.0,7.0,8.0,4.0,5.0,4.0,13.0,27.0,6.0,3.0,21.0,21.0,0.6363636363636364,0.6909090909090909,2
24,25,10.0,1.0,9.0,6.0,4.0,1.0,20.0,12.0,3.0,1.0,15.0,23.0,1.0,1.3636363636363638,2
25,26,14.0,2.0,4.0,4.0,4.0,3.0,11.0,23.0,8.0,4.0,16.0,26.0,0.8363636363636363,0.9636363636363636,2
26,27,8.0,3.0,11.0,7.0,7.0,3.0,11.0,21.0,4.0,4.0,21.0,19.0,0.8727272727272727,1.0545454545454545,2
27,28,11.0,0.0,7.0,1.0,2.0,2.0,7.0,12.0,5.0,1.0,5.0,5.0,0.7090909090909091,0.8727272727272728,1
28,29,7.0,7.0,14.0,14.0,2.0,2.0,10.0,27.0,4.0,9.0,2.0,17.0,0.509090909090909,1.0727272727272728,1
29,30,18.0,1.0,20.0,2.0,4.0,1.0,11.0,21.0,4.0,5.0,6.0,22.0,0.9090909090909091,1.7636363636363637,1
30,31,18.0,2.0,13.0,10.0,7.0,4.0,10.0,27.0,6.0,5.0,5.0,14.0,0.3090909090909091,0.5818181818181818,1
31,32,9.0,5.0,13.0,4.0,9.0,0.0,12.0,32.0,3.0,8.0,2.0,21.0,0.38181818181818183,0.4545454545454546,1
32,33,9.0,11.0,13.0,11.0,8.0,1.0,16.0,35.0,5.0,7.0,3.0,13.0,0.14545454545454545,1.0363636363636364,1
33,34,17.0,2.0,16.0,9.0,7.0,1.0,13.0,24.0,3.0,6.0,6.0,15.0,0.6545454545454545,1.2727272727272727,1
34,35,14.0,9.0,8.0,6.0,10.0,0.0,8.0,40.0,6.0,9.0,7.0,17.0,0.05454545454545454,0.5636363636363636,1
35,36,20.0,6.0,10.0,4.0,9.0,2.0,13.0,28.0,2.0,4.0,5.0,13.0,0.43636363636363634,1.0909090909090908,1
36,37,15.0,3.0,12.0,11.0,8.0,0.0,11.0,30.0,7.0,7.0,5.0,16.0,0.2727272727272727,1.0909090909090908,1
37,38,14.0,4.0,11.0,6.0,11.0,4.0,10.0,36.0,7.0,3.0,5.0,15.0,0.03636363636363636,0.6363636363636364,1
38,39,11.0,5.0,13.0,5.0,4.0,2.0,17.0,28.0,8.0,5.0,5.0,17.0,0.36363636363636365,1.1272727272727274,1
39,40,7.0,7.0,11.0,6.0,9.0,5.0,12.0,40.0,8.0,8.0,6.0,17.0,0.01818181818181818,0.7090909090909091,1
40,41,12.0,1.0,14.0,3.0,13.0,2.0,13.0,37.0,5.0,10.0,2.0,17.0,0.12727272727272726,1.0,1
41,42,14.0,2.0,17.0,6.0,9.0,2.0,13.0,32.0,8.0,3.0,4.0,14.0,0.23636363636363636,0.7818181818181817,1
42,43,13.0,2.0,16.0,7.0,4.0,5.0,12.0,26.0,6.0,4.0,1.0,20.0,0.5818181818181818,0.8909090909090909,1
43,44,14.0,5.0,15.0,13.0,4.0,1.0,8.0,29.0,3.0,9.0,4.0,14.0,0.34545454545454546,1.290909090909091,1
44,45,20.0,3.0,12.0,8.0,9.0,1.0,15.0,28.0,6.0,2.0,1.0,16.0,0.5636363636363636,1.0909090909090908,1
45,46,16.0,5.0,16.0,6.0,5.0,4.0,10.0,28.0,4.0,5.0,4.0,19.0,0.45454545454545453,0.6545454545454545,1
46,47,15.0,5.0,14.0,8.0,7.0,6.0,9.0,33.0,6.0,6.0,4.0,14.0,0.07272727272727272,0.21818181818181817,1
47,48,12.0,3.0,13.0,8.0,12.0,1.0,14.0,30.0,4.0,7.0,4.0,13.0,0.2909090909090909,0.7636363636363637,1
48,49,12.0,5.0,17.0,6.0,7.0,3.0,14.0,30.0,7.0,7.0,6.0,15.0,0.2545454545454545,0.7454545454545454,1
49,50,11.0,7.0,16.0,9.0,8.0,4.0,14.0,33.0,5.0,8.0,2.0,12.0,0.10909090909090909,0.6909090909090909,1
50,51,11.0,4.0,12.0,6.0,7.0,1.0,13.0,32.0,8.0,7.0,2.0,18.0,0.2,0.5818181818181818,1
51,52,15.0,2.0,12.0,7.0,7.0,2.0,20.0,20.0,1.0,2.0,8.0,17.0,0.9454545454545454,1.5818181818181818,1
52,53,18.0,7.0,11.0,8.0,9.0,1.0,14.0,26.0,3.0,6.0,7.0,12.0,0.4909090909090909,1.490909090909091,1
53,54,14.0,1.0,14.0,8.0,8.0,2.0,12.0,31.0,8.0,11.0,4.0,16.0,0.21818181818181817,0.5454545454545454,1
54,55,14.0,2.0,11.0,8.0,8.0,2.0,13.0,31.0,5.0,10.0,4.0,15.0,0.16363636363636364,0.5636363636363637,1
